gene.name,BA1,BA2,PBA,BIO,BIOw1,BIOw2,MUT1,MUT2,MUT3
Ap1s2,0,0,0,0,0,1,0,0,0
Zrsr2,0,0,0,0,0,0,0,0,0
Haus7,0,0,0,0,0,0,0,0,0
Trex2,0,0,0,0,0,0,0,0,0
Car5b,0,0,0,0,0,0,0,0,0
Zfp92,0,0,0,0,0,0,0,0,0
Bgn,0,0,0,0,0,0,0,0,0
Atp2b3,1,1,1,0,0,0,0,0,0
Bmx,0,1,1,0,0,0,0,0,0
Abcd1,0,0,0,0,0,0,0,0,0
Pir,1,1,1,1,1,1,1,0,0
Figf,0,0,0,1,1,1,0,0,0
Piga,1,0,0,0,0,0,0,0,0
Asb11,0,0,0,0,0,0,0,0,0
Dusp9,0,0,1,0,0,0,0,0,0
Asb9,0,1,1,0,0,0,0,0,0
Plxnb3,0,0,0,0,0,0,0,0,0
Hcfc1,0,0,0,0,0,0,0,0,0
Renbp,0,0,0,0,0,0,1,0,0
Naa10,1,0,0,0,0,0,1,0,0
Arhgap4,0,0,0,0,0,0,0,0,0
Avpr2,0,0,0,0,0,0,0,0,0
L1cam,0,0,0,0,0,0,1,0,0
Irak1,0,0,0,0,0,0,0,0,0
Mecp2,0,0,0,0,0,0,0,0,0
Opn1mw,0,0,0,0,0,0,0,0,0
Tktl1,0,0,0,0,0,0,0,0,0
Plxna3,0,0,0,0,0,0,0,0,0
Fam3a,0,0,0,0,0,0,0,0,0
G6pdx,0,0,0,0,0,0,0,0,0
Mpp1,0,0,0,0,0,0,0,0,0
Dkc1,0,0,0,0,0,0,0,0,0
Tceal6,0,0,0,1,0,0,0,0,0
Nxf7,0,0,0,0,0,0,0,0,0
Prame,0,0,0,0,0,0,0,0,0
Morf4l2,0,0,0,0,0,0,0,0,0
Kir3dl1,0,0,0,0,0,0,0,0,0
Plp1,0,0,0,0,0,0,0,0,0
Zcchc18,1,1,1,0,0,0,0,0,0
Psmd10,0,0,0,0,0,0,1,0,0
Vsig1,0,0,0,0,0,0,0,0,0
Tsc22d3,0,0,1,0,0,0,0,0,0
Prps1,0,0,0,0,0,0,0,0,0
Rbm41,0,0,0,0,0,0,0,0,0
Morc4,0,0,0,0,0,0,0,0,0
Rnf128,0,0,0,0,0,0,0,0,0
Atp11a,0,0,0,0,0,0,0,0,0
Mcf2l,0,1,0,0,0,0,0,0,0
F7,0,0,0,0,0,0,0,0,0
F10,0,0,0,0,0,0,0,0,0
Proz,0,0,0,0,0,0,0,0,0
Cul4a,0,0,0,0,0,0,0,0,0
Lamp1,0,0,0,0,0,0,0,0,0
Adprhl1,0,0,1,0,0,0,0,0,0
Atp4b,0,0,0,0,0,0,0,0,0
Grk1,0,0,0,0,0,0,0,0,0
Gas6,0,0,0,0,0,0,0,0,0
1700029H14Rik,0,0,0,0,0,0,0,0,0
Rasa3,0,0,0,0,0,0,0,0,0
2410022L05Rik,0,0,0,0,0,0,1,0,0
Myom2,0,0,0,0,0,0,0,0,0
Angpt2,0,0,0,0,0,0,0,0,0
Agpat5,0,0,0,0,0,0,0,0,0
Defb8,0,0,0,0,0,0,0,0,0
Nek3,1,0,1,0,0,0,0,0,0
Vps36,0,0,0,0,0,0,0,0,0
Thsd1,1,1,1,0,0,0,0,0,0
Tpte,0,0,0,0,0,0,0,0,0
Slc25a15,0,0,0,0,0,0,0,0,0
Erlin2,0,0,0,0,0,0,0,0,0
Prosc,0,0,0,0,0,0,0,0,0
Gpr124,0,0,0,0,0,0,0,0,0
Brf2,0,0,0,0,0,0,0,0,0
Rab11fip1,0,0,0,0,0,0,0,0,0
Adrb3,0,0,0,0,0,0,0,0,0
Eif4ebp1,0,0,0,0,0,0,0,0,0
Chrna6,0,0,0,0,0,0,0,0,0
Chrnb3,0,0,0,0,0,0,0,0,0
Ggn,0,0,0,0,0,0,0,0,0
Cd209a,0,0,0,0,0,0,0,0,0
Cd209d,0,0,0,0,0,0,0,0,0
Tnfsf13b,0,0,0,0,0,0,0,0,0
Col4a1,0,0,0,0,0,0,0,0,0
Col4a2,0,0,0,0,0,0,0,0,0
Rab20,0,0,0,0,0,0,0,0,0
Carkd,0,0,0,0,0,0,0,0,0
Ptpn7,0,0,0,0,0,0,0,0,0
Ankrd10,1,0,1,0,0,0,0,0,0
1700016D06Rik,0,0,0,0,0,0,0,0,0
1700128E19Rik,0,0,0,0,0,0,0,0,0
Arhgef7,0,0,0,0,0,0,0,0,0
1700018L24Rik,0,0,0,0,0,0,0,0,0
Leprotl1,0,0,0,0,0,0,0,0,0
Dctn6,0,0,0,0,0,0,1,0,0
Gpm6a,0,0,0,0,0,0,0,0,0
Spata4,0,0,0,0,0,0,0,0,0
Asb5,0,0,0,0,0,0,0,0,0
Vegfc,0,0,0,0,0,0,1,0,0
Aga,0,0,0,0,0,0,0,0,0
Dlc1,0,0,0,0,0,0,0,0,0
Eri1,0,0,0,0,0,0,0,0,0
Tnks,0,0,0,0,0,0,0,0,0
Dusp4,0,0,0,0,0,0,0,0,0
Tmem66,0,0,0,0,0,0,0,0,0
Mrps31,0,0,0,0,0,0,0,0,0
AI316807,0,0,0,0,0,0,1,0,0
Dkk4,1,1,0,0,0,0,0,0,0
Polb,0,0,0,0,0,0,0,0,0
Ikbkb,0,0,0,0,0,0,0,0,0
Plat,0,0,0,0,0,0,0,0,0
Ap3m2,0,0,0,0,0,0,0,0,0
Myst3,0,0,0,0,0,0,0,0,0
Ank1,0,0,0,0,0,0,0,0,0
Agpat6,0,0,0,0,0,0,0,0,0
Gins4,0,0,0,0,0,0,0,0,0
Sfrp1,0,0,0,0,0,0,0,0,0
Ido2,0,0,0,0,0,0,0,0,0
Ido1,0,0,0,0,0,0,1,0,0
Adam18,0,0,0,0,0,0,0,0,0
Adam3,0,0,0,0,0,0,0,0,0
Adam5,0,0,0,0,0,0,0,0,0
Adam9,0,0,0,0,0,0,0,0,0
Tm2d2,0,0,0,0,0,0,0,0,0
Plekha2,0,0,0,0,0,0,0,0,0
Slit2,0,0,0,0,0,0,0,0,0
4930555F03Rik,0,0,0,0,0,0,0,0,0
Odz3,0,0,0,0,1,0,0,0,0
Dctd,0,0,0,0,0,0,0,0,0
Wwc2,0,0,0,0,0,0,0,0,0
Fgfr1,0,0,0,0,0,0,0,0,0
Rwdd4a,0,0,0,0,0,0,0,0,0
Ppapdc1b,0,0,0,0,0,0,0,0,0
Star,0,0,0,0,0,0,0,0,0
Ash2l,0,0,0,0,0,0,0,0,0
Kcnu1,1,0,1,0,0,0,0,0,0
Tti2,0,0,0,0,0,0,0,0,0
Mak16,0,0,0,0,0,0,0,0,0
Wrn,1,1,0,0,0,1,0,0,0
Gsr,0,0,0,0,0,0,0,0,0
Gtf2e2,0,0,0,0,0,0,0,0,0
Rbpms,0,0,0,0,0,0,0,0,0
Frg1,0,0,0,0,0,0,0,0,0
Asah1,0,0,0,0,0,0,0,0,0
Pcm1,0,0,0,0,0,0,0,0,0
Fgl1,0,0,0,0,0,0,0,0,0
Pdgfrl,0,0,0,0,0,0,0,0,0
Slc7a2,0,0,0,0,1,0,0,0,0
Vps37a,0,0,0,0,0,0,0,0,0
Cnot7,0,0,0,0,0,0,0,0,0
Fgf20,0,0,0,1,1,1,0,0,0
Sc4mol,0,0,0,0,0,0,0,0,0
Klhl2,0,0,0,0,0,0,0,0,0
Galnt7,0,0,0,0,0,0,0,0,0
Sap30,0,0,0,0,0,0,0,0,0
Scrg1,0,0,0,0,0,0,0,0,0
Hpgd,0,0,0,0,0,1,0,0,0
Ednra,1,1,1,0,0,0,0,0,0
Tmem184c,0,0,0,0,0,0,0,0,0
Nr3c2,0,0,0,0,0,0,0,0,0
1700007B14Rik,0,0,0,0,0,0,0,0,0
Isx,0,0,0,0,0,0,0,0,0
Sin3b,0,0,0,0,0,0,0,0,0
Sorbs2,0,0,0,0,0,0,0,0,0
Irf2,0,0,0,0,0,0,0,0,0
Casp3,0,0,0,0,0,0,0,0,0
Mlf1ip,1,1,0,0,0,0,0,0,0
4933411K20Rik,0,1,0,0,0,0,0,0,0
Slc25a4,0,0,0,0,0,0,0,0,0
Ufsp2,0,0,0,0,0,0,0,0,0
Anxa10,0,0,0,0,0,0,0,0,0
Pdlim3,0,0,1,0,0,0,1,1,0
Lrp2bp,0,0,0,0,0,0,0,0,0
Tlr3,0,0,0,0,0,0,0,0,0
Klkb1,0,0,0,0,0,0,0,0,0
Cbr4,1,1,1,0,0,0,0,0,0
Sh3rf1,0,0,0,0,0,0,0,0,0
Nek1,0,0,0,0,0,0,0,0,0
F11,0,0,0,0,0,0,0,0,0
Mfap3l,0,0,0,0,0,0,0,0,0
Triml1,0,0,0,0,0,0,0,0,0
N4bp1,0,0,0,0,0,0,0,0,0
Cbln1,0,0,0,0,0,0,0,0,0
Heatr3,0,0,0,0,0,0,0,0,0
Adcy7,0,0,0,0,0,0,0,0,0
Brd7,0,0,0,0,0,1,0,0,0
Nkd1,0,1,0,1,1,1,0,0,0
Snx20,0,0,0,0,0,0,0,0,0
Sall1,1,1,1,0,0,0,0,0,0
Rbl2,0,0,0,0,0,0,0,0,0
Aktip,0,0,0,0,0,0,0,0,0
Eif2ak3,0,0,0,0,0,0,0,0,0
Gins3,0,0,0,0,0,0,0,0,0
Setd6,0,0,0,0,0,0,0,0,0
Got2,0,0,0,0,0,0,0,0,0
Cdh11,0,0,0,0,0,0,0,0,0
Smad1,0,0,0,0,0,0,0,0,0
1700011L22Rik,0,0,0,0,0,0,0,0,0
Lsm6,0,0,0,0,0,0,0,0,0
Slc10a7,0,0,0,0,0,0,0,0,0
Pou4f2,0,0,0,0,0,0,0,0,0
Tnpo2,0,0,0,0,0,0,0,0,0
Vps35,0,0,0,0,0,0,0,0,0
Orc6,0,0,0,0,0,0,0,0,0
Mylk3,0,1,1,0,0,0,0,0,0
Gpt2,1,0,0,1,1,1,0,0,0
Dnaja2,0,0,0,0,0,0,0,0,0
Itfg1,0,0,0,0,0,0,0,0,0
Rfx1,0,0,0,0,0,0,0,0,0
Tecr,0,0,0,0,0,0,0,0,0
Tbc1d9,0,0,0,0,0,0,0,0,0
Ucp1,0,0,0,0,0,0,0,0,0
Zfp330,0,0,0,0,0,0,0,0,0
Il15,0,0,0,0,0,0,0,0,0
Gab1,0,0,0,0,0,0,0,0,0
Smarca5,0,0,0,0,0,0,0,0,0
Hp,0,0,0,0,0,0,1,0,0
Txnl4b,0,0,0,0,0,0,0,0,0
Ces1f,0,0,0,0,0,0,0,0,0
Pmfbp1,0,0,0,0,0,0,0,0,0
Zfp821,0,0,0,0,0,0,0,0,0
2400003C14Rik,0,0,0,0,0,0,0,0,0
Dhodh,0,0,0,0,0,0,0,0,0
Ap1g1,0,0,0,0,0,0,0,0,0
Phlpp2,0,0,0,0,0,0,0,0,0
Irx3,0,0,1,1,1,1,0,0,0
4933436C20Rik,1,1,1,1,1,1,0,0,0
Irx5,0,0,0,1,1,1,0,0,0
Irx6,1,1,1,1,0,1,0,0,0
Mmp2,0,0,0,0,0,0,0,0,0
Gnao1,0,0,0,0,0,0,1,0,0
St3gal2,0,0,0,0,0,0,0,0,0
Il34,0,0,0,0,0,0,0,0,0
Amfr,0,0,0,0,0,0,0,0,0
Cog4,0,0,0,0,0,0,0,0,0
Nudt21,1,0,0,0,0,0,0,0,0
Bbs2,1,1,1,0,0,0,0,0,0
Cenpn,1,1,0,0,0,0,0,0,0
Mt4,0,0,0,0,0,0,0,0,0
Cdyl2,0,0,0,0,0,0,0,0,0
Mt3,0,0,0,0,0,0,1,0,0
Mt2,0,0,1,0,0,0,1,0,0
Mt1,0,1,0,0,0,0,0,0,0
Slc12a3,0,0,0,0,0,0,0,0,0
Nudt7,0,0,1,0,0,0,0,0,0
Herpud1,0,0,0,0,0,0,0,0,0
Cntnap4,0,0,0,0,0,0,0,0,0
Fam192a,0,0,0,0,0,0,0,0,0
Pllp,0,0,0,0,0,0,0,0,0
Arl2bp,1,1,1,0,0,0,0,0,0
Cx3cl1,0,0,0,0,0,0,0,0,0
Ccl22,0,0,0,0,0,0,0,0,0
Ccl17,0,0,0,0,0,0,0,0,0
Ciapin1,0,0,0,0,0,0,0,0,0
Coq9,0,0,0,0,0,0,0,0,0
Polr2c,0,0,0,0,0,0,0,0,0
Gpr56,1,1,1,0,0,0,0,0,0
Ccdc135,0,0,0,0,0,0,0,0,0
Katnb1,0,0,0,0,0,0,0,0,0
Kifc3,0,0,0,0,0,0,0,0,0
Cngb1,0,0,0,0,0,0,0,0,0
Mmp15,0,0,1,0,0,0,0,0,0
Tmem38a,0,0,0,0,0,0,0,0,0
AA960436,0,0,0,0,0,0,0,0,0
Gtl3,0,0,0,0,0,0,1,0,0
Tpm4,0,0,0,0,0,0,0,0,0
Phxr4,0,0,0,0,0,0,0,0,0
B3gnt3,0,0,0,0,0,0,0,0,0
Jak3,0,1,1,0,0,0,0,0,0
Pgls,0,0,0,0,0,0,1,0,0
Slc27a1,1,1,1,0,0,0,0,0,0
1700018B08Rik,0,0,0,0,0,0,0,0,0
Fbxo31,0,0,0,0,0,0,0,0,0
Map1lc3b,0,0,0,0,0,0,0,0,0
Fam125a,0,0,0,0,0,0,1,0,0
Mthfsd,0,0,0,0,0,0,0,0,0
Cox4i1,0,0,0,0,0,0,1,0,0
Cox4nb,0,0,0,0,0,0,0,0,0
5430437P03Rik,0,0,0,0,0,0,0,0,0
Gins2,0,1,0,0,0,0,0,0,0
Gse1,0,0,0,0,0,0,0,0,0
Zdhhc7,0,0,0,0,0,0,1,0,0
6430548M08Rik,0,0,0,0,0,0,0,0,0
Crispld2,0,0,0,0,0,0,0,0,0
Usp10,0,0,0,0,0,0,0,0,0
Cotl1,0,0,0,0,0,0,1,0,0
Klhl36,1,1,1,0,0,0,1,0,0
Lrrc50,0,0,0,0,0,0,0,0,0
Taf1c,0,0,0,0,0,0,0,0,0
Mast3,0,1,0,0,0,0,0,0,0
Pik3r2,0,0,0,0,0,0,0,0,0
Mbtps1,0,0,0,0,0,0,0,0,0
Necab2,1,0,0,0,0,0,0,0,0
Ifi30,0,0,0,0,0,0,0,0,0
Hsbp1,0,0,0,0,0,0,0,0,0
Rab3a,0,0,0,0,0,0,0,0,0
Cdh13,0,0,0,0,0,0,0,0,0
Pde4c,1,1,1,0,0,0,0,0,0
Mphosph6,0,0,0,0,0,0,0,0,0
Hsd17b2,0,0,0,0,0,0,0,0,0
Bcmo1,0,0,0,0,0,0,0,0,0
1700030J22Rik,0,0,0,0,0,0,0,0,0
Lsm4,0,0,0,0,0,0,1,0,0
Comp,0,0,0,0,0,0,0,0,0
Ntpcr,0,0,0,0,0,0,0,0,0
BC021891,0,0,0,0,0,0,0,0,0
Mau2,0,0,0,0,0,0,0,0,0
Pbx4,0,0,0,0,0,0,0,0,0
Lpar2,0,0,0,0,0,0,0,0,0
Atp13a1,0,0,0,0,0,0,0,0,0
Ints10,1,0,0,0,0,0,0,0,0
Dctn1,0,0,0,0,0,0,0,0,0
Pgr,1,0,0,0,0,0,0,0,0
Cdh5,1,1,1,0,0,0,0,0,0
Bean1,0,0,0,0,0,0,0,0,0
Cmtm3,0,0,0,0,0,0,0,0,0
Cmtm1,0,0,0,0,0,0,0,0,0
Ces2g,0,0,0,0,0,0,0,0,0
Nae1,0,0,0,0,0,0,0,0,0
Fam96b,0,0,0,0,0,0,0,0,0
Rrad,0,0,1,0,0,0,1,1,0
Cdh16,0,0,1,0,0,0,0,0,0
Car7,0,0,0,0,0,0,0,0,0
Ces2d-ps,0,0,0,0,0,0,0,0,0
Cbfb,0,0,0,0,0,0,0,0,0
Ces2e,0,0,0,0,0,0,0,0,0
Tradd,0,0,0,0,0,0,0,0,0
D230025D16Rik,0,0,0,0,0,0,0,0,0
Hsd11b2,1,1,1,0,0,0,0,0,0
Tsnaxip1,0,0,0,0,0,0,0,0,0
Ctrl,0,0,0,0,0,0,0,0,0
Psmb10,0,0,0,0,0,0,1,0,0
Dpep3,0,0,0,0,0,0,0,0,0
Dus2l,0,0,0,0,0,0,0,0,0
Nfatc3,0,0,0,0,0,0,0,0,0
Pla2g15,0,0,0,0,0,0,0,0,0
Slc7a6,0,0,0,0,0,0,0,0,0
Smpd3,0,0,0,0,0,0,0,0,0
Zfp90,1,1,0,0,0,0,0,0,0
Has3,1,1,1,0,0,0,0,0,0
Vps4a,0,0,0,0,0,0,0,0,0
Cog8,0,0,0,0,0,0,0,0,0
Nip7,0,0,0,0,0,0,0,0,0
Mtmr2,0,0,0,0,0,0,0,0,0
Tmed6,0,0,0,0,0,0,0,0,0
Terf2,0,0,0,0,0,0,0,0,0
Cep57,0,0,0,0,0,0,0,0,0
Cyb5b,0,0,0,0,0,0,0,0,0
Maml2,0,0,0,0,0,0,0,0,0
1700012B09Rik,0,0,0,0,0,0,0,0,0
Mre11a,0,0,0,0,0,0,0,0,0
Wwp2,0,0,1,0,0,0,0,0,0
Ankrd49,0,0,0,0,0,0,0,0,0
Gpr83,0,0,1,0,0,0,0,0,0
Folr4,0,0,1,0,0,0,0,0,0
Panx1,0,0,0,0,0,0,0,0,0
Med17,0,0,0,0,0,0,0,0,0
Hephl1,0,0,0,0,0,0,0,0,0
2200002K05Rik,0,0,0,0,0,0,0,0,0
4931406C07Rik,0,0,0,0,0,0,0,0,0
Taf1d,0,0,0,0,0,0,0,0,0
Kars,0,0,0,0,0,0,0,0,0
Adat1,1,0,0,0,0,0,0,0,0
Gabarapl2,0,0,0,0,0,0,1,0,0
Tmem231,1,1,1,0,0,0,0,0,0
Chst5,1,1,1,0,0,0,0,0,0
Tmem170,1,1,0,0,0,0,0,0,0
Cfdp1,0,0,0,0,0,0,0,0,0
Bcar1,0,0,0,0,0,0,0,0,0
Ctrb1,0,0,0,0,0,0,0,0,0
Ldhd,0,0,0,0,0,0,0,0,0
Wdr59,0,0,0,0,0,0,0,0,0
Aars,0,0,0,0,0,0,0,0,0
Cdh15,0,0,0,0,0,0,0,0,0
Bmper,0,0,0,0,0,0,0,0,0
Tbx20,0,0,1,0,0,0,1,1,0
Glb1l3,0,0,0,0,0,0,0,0,0
Afg3l1,0,0,0,0,0,0,0,0,0
Acad8,0,0,0,0,0,0,0,0,0
Dbndd1,0,0,0,0,0,0,0,0,0
1700054N08Rik,0,0,0,0,0,0,0,0,0
Acta1,0,0,0,0,0,0,1,1,1
Abcb10,0,0,0,0,0,0,0,0,0
Urb2,0,0,0,0,0,0,0,0,0
Cog2,0,0,0,0,0,0,0,0,0
Agt,0,0,0,0,0,0,0,0,0
Capn9,0,0,0,0,0,0,0,0,0
Arv1,0,0,0,0,0,0,0,0,0
2310022B05Rik,0,0,0,0,0,0,0,0,0
2810004N23Rik,0,0,0,0,0,0,0,0,0
Gnpat,0,0,0,0,0,0,0,0,0
Gm505,0,0,0,0,0,0,0,0,0
Egln1,0,0,0,0,0,0,0,0,0
Vps26b,0,0,0,0,0,0,0,0,0
Jam3,0,0,0,0,0,0,0,0,0
Spata19,0,0,0,0,0,0,0,0,0
Snx19,0,0,0,0,0,0,0,0,0
Adamts8,0,0,0,0,0,0,0,0,0
St14,0,0,0,0,0,0,0,0,0
Aplp2,0,0,0,0,0,0,0,0,0
Trpc6,0,0,1,0,0,0,0,0,0
1700128F08Rik,0,0,0,0,0,0,0,0,0
Birc3,0,0,0,0,0,0,0,0,0
Dcun1d5,0,0,0,0,0,0,1,0,0
Pdgfd,0,0,0,0,0,0,0,0,0
Sesn3,1,1,1,1,1,1,0,0,0
Usp2,0,0,1,0,0,0,0,0,0
Thy1,0,0,0,0,0,0,0,0,0
Pvrl1,0,0,0,0,0,0,0,0,0
Trim29,1,1,1,0,0,0,0,0,0
Oaf,0,0,0,0,0,0,0,0,0
Pou2f3,0,0,0,0,0,0,0,0,0
Grik4,1,1,1,0,0,0,0,0,0
Sc5d,0,0,0,0,0,0,0,0,0
Ubash3b,0,0,0,0,0,0,0,0,0
Crtam,0,0,0,0,0,0,0,0,0
4931429I11Rik,0,0,1,0,0,0,0,0,0
9030425E11Rik,1,1,0,1,1,1,0,0,0
Rexo2,0,0,0,0,0,0,0,0,0
Fam55b,0,0,0,0,0,0,0,0,0
Cul5,0,0,0,0,0,0,0,0,0
Barx2,1,1,1,1,1,1,0,0,0
Kcnj5,0,0,1,0,0,0,0,0,0
Ets1,0,0,0,0,0,0,0,0,0
Kirrel3,0,0,0,0,0,0,0,0,0
St3gal4,0,0,0,0,0,0,0,0,0
Dcps,0,0,0,0,0,0,0,0,0
Tirap,0,0,0,0,0,0,0,0,0
Srpr,0,0,0,0,0,0,0,0,0
Rpusd4,0,0,0,0,0,0,0,0,0
Abhd12,0,0,0,0,0,0,0,0,0
Acat1,0,0,0,0,0,0,0,0,0
4930510E17Rik,0,0,0,0,0,0,0,0,0
Rdx,0,0,0,0,0,0,0,0,0
Fdx1,0,0,0,0,0,0,1,0,0
Pou2af1,0,0,0,0,0,0,0,0,0
Btg4,0,0,0,0,0,0,0,0,0
4833427G06Rik,0,0,0,0,0,0,0,0,0
Ppp2r1b,0,0,0,0,0,0,0,0,0
Alg9,0,0,0,0,0,0,0,0,0
Cryab,0,0,0,0,0,0,1,1,0
2310030G06Rik,1,1,0,0,0,0,0,0,0
Dixdc1,1,1,1,1,1,1,0,0,0
Tex12,0,0,0,0,0,0,0,0,0
Bco2,0,0,0,0,0,0,0,0,0
Pts,0,0,0,0,0,0,0,0,0
1600029D21Rik,0,1,1,0,0,0,0,0,0
Cadm1,0,0,0,0,0,0,0,0,0
Bud13,0,0,0,0,0,0,0,0,0
Zfp259,0,0,0,0,0,0,0,0,0
Apoa5,0,0,0,0,0,0,0,0,0
Apoa4,0,0,0,0,0,0,0,0,0
Apoc3,0,0,0,0,0,0,0,0,0
Apoa1,0,0,0,0,0,0,0,0,0
Tagln,0,0,0,0,0,0,1,1,0
Bace1,0,0,0,0,0,0,0,0,0
Dscaml1,0,0,0,0,0,0,0,0,0
Il10ra,0,0,0,0,0,0,0,0,0
Tmprss4,0,0,0,0,0,0,0,0,0
Mpzl2,1,1,1,0,0,0,0,0,0
Cd3e,0,0,0,0,0,0,0,0,0
Cd3d,0,0,0,0,0,0,0,0,0
Arcn1,0,0,0,0,0,0,0,0,0
Ddx6,0,0,0,0,0,0,0,0,0
Treh,0,0,0,0,0,0,0,0,0
Pate4,0,0,0,0,0,0,0,0,0
Ddx25,1,1,1,1,1,1,0,0,0
Pus3,0,0,0,0,0,0,0,0,0
Pdzd3,0,0,0,0,0,0,0,0,0
D730048I06Rik,0,0,0,0,0,0,0,0,0
Nlrx1,0,1,1,0,0,0,0,0,0
Acrv1,0,0,0,0,0,0,0,0,0
Trappc4,0,0,0,0,0,0,1,0,0
Chek1,1,1,0,1,1,0,0,0,0
Slc37a4,0,0,1,0,0,0,1,0,0
Hyou1,0,0,0,0,0,0,0,0,0
Stt3a,0,0,0,0,0,0,0,0,0
Fez1,0,0,0,0,0,0,0,0,0
Hinfp,0,0,0,0,0,0,0,0,0
C2cd2l,0,0,0,0,0,0,0,0,0
Tmem218,1,1,0,0,0,0,0,0,0
Slc37a2,0,0,0,0,0,0,0,0,0
Dpagt1,0,0,0,0,0,0,0,0,0
Robo4,1,1,1,0,0,0,0,0,0
Hmbs,0,0,0,0,0,0,0,0,0
Vps11,0,0,0,0,0,0,0,0,0
Robo3,0,0,0,0,0,0,0,0,0
Abcg4,0,1,1,0,0,0,0,0,0
Muc16,0,0,0,0,0,0,0,0,0
Mcam,0,0,0,0,0,0,0,0,0
Pin1,0,0,0,0,0,0,0,0,0
Olfm2,0,0,0,0,0,0,0,0,0
Icam5,0,0,0,0,0,0,0,0,0
Tyk2,0,0,0,0,0,0,0,0,0
Pde4a,0,0,0,0,0,0,0,0,0
Ilf3,0,0,0,0,0,0,0,0,0
Bmp5,1,1,1,0,0,0,0,0,0
Tmed1,0,0,0,0,0,0,0,0,0
Scg3,0,0,0,0,0,0,0,0,0
Yipf2,0,0,0,0,0,0,0,0,0
Lysmd2,0,0,0,0,0,0,0,0,0
Carm1,0,0,0,0,0,0,0,0,0
Tmod2,1,0,0,0,0,0,0,0,0
Smarca4,0,0,0,0,0,0,0,0,0
Bcl2l10,0,0,0,0,0,0,0,0,0
Gnb5,0,0,0,0,0,0,0,0,0
Ldlr,0,0,0,0,0,0,0,0,0
Kank2,0,0,0,0,0,0,0,0,0
Dock6,0,0,0,0,0,0,0,0,0
Polr2m,0,0,0,0,0,0,0,0,0
Rab27a,1,1,0,0,0,1,0,0,0
Pigb,0,0,0,0,0,0,0,0,0
Aqp9,0,0,0,0,0,0,0,0,0
Lipc,0,0,0,0,0,0,0,0,0
Sltm,0,0,0,0,0,0,0,0,0
Rsl24d1,0,0,0,0,0,0,1,0,0
Nedd4,0,0,0,0,0,0,0,0,0
Rnf111,0,0,0,0,0,0,0,0,0
Ccnb2,1,1,1,1,1,1,0,0,0
Tex9,1,1,0,0,0,0,0,0,0
Myo1e,0,0,0,0,0,0,0,0,0
Mns1,1,1,0,0,0,0,0,0,0
Fam81a,0,0,0,0,0,0,0,0,0
Gcnt3,0,0,0,0,0,0,0,0,0
Tcf12,0,0,0,1,1,1,0,0,0
Anxa2,0,0,0,0,0,0,1,0,0
Cgnl1,0,0,0,0,0,0,0,1,0
Narg2,1,1,1,0,0,0,0,0,0
Rora,0,0,0,0,0,0,0,0,0
Rp9,0,0,0,0,0,0,0,0,0
Itga11,0,0,0,0,0,0,0,0,0
Fem1b,0,0,0,0,0,0,0,0,0
Cln6,0,1,1,0,0,0,0,0,0
Calml4,0,0,0,0,0,0,0,0,0
Anp32a,1,1,1,0,0,0,0,0,0
Irak1bp1,0,0,0,0,0,0,0,0,0
Glce,0,0,0,1,0,1,0,0,0
Phip,1,0,0,0,0,0,0,0,0
Kif23,1,1,0,0,0,0,0,0,0
Ankk1,0,0,0,0,0,0,0,0,0
Lca5,0,0,0,0,0,0,0,0,0
Drd2,0,0,0,0,0,0,0,0,0
Sh3bgrl2,0,0,0,0,0,1,0,0,0
Elovl4,0,0,0,0,0,0,0,0,0
Bckdhb,1,0,1,0,0,0,0,0,0
Zw10,0,0,0,0,0,0,0,0,0
Fam46a,0,0,0,0,0,0,0,0,0
Usp28,1,0,0,0,0,0,0,0,0
Tmprss5,0,0,0,0,0,0,0,0,0
Htr3a,1,0,0,0,0,0,1,0,1
Nnmt,0,0,0,0,0,0,0,0,0
Cyp19a1,0,0,0,0,0,0,0,0,0
Paqr5,0,0,0,0,0,0,0,0,0
Idh3a,0,0,0,0,0,0,0,0,0
Tle3,1,0,0,0,0,0,0,0,0
Acsbg1,0,0,0,0,0,0,0,0,0
Dnaja4,0,0,0,0,0,0,0,0,0
Imp3,0,0,0,0,0,0,1,0,0
Thsd4,1,1,0,1,1,1,0,0,0
Ptpn9,0,0,0,0,0,0,0,0,0
Crabp1,0,0,0,0,0,0,0,0,0
Nr2e3,1,1,0,0,0,0,0,0,0
Ireb2,0,0,0,0,0,0,0,0,0
Pkm2,0,0,0,0,0,0,0,0,0
Man2c1,0,0,0,0,0,0,0,0,0
Celf6,0,0,0,0,0,0,1,0,0
Neil1,0,0,0,0,0,0,0,0,0
Commd4,0,0,0,0,0,0,1,0,0
1700017B05Rik,0,0,0,0,0,0,0,0,0
Psma4,0,0,0,0,0,0,0,0,0
Chrna3,1,0,0,0,0,0,1,0,1
2310046O06Rik,0,0,0,0,0,0,0,0,0
Mpi,0,0,0,0,0,0,0,0,0
Ube2q2,0,0,0,0,0,0,0,0,0
Ulk3,0,1,0,0,0,0,0,0,0
Fbxo22,0,0,0,0,0,0,0,0,0
Cyp1a2,0,0,0,0,0,0,0,0,0
Nrg4,0,0,0,0,0,0,0,0,0
Csk,0,0,0,0,0,0,0,0,0
AI118078,1,1,1,0,0,0,0,0,0
Etfa,0,0,0,0,0,0,0,0,0
